FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m1_public_data.fid-3b25e662_1963ba17013_-365d,923403347,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Torres Strait,TS29,Half Way Island Boulders,-10.1,143.32,2023-08-06,3.6,RLS,20,10:15:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (143.32000732421875 -10.100000381469727)
ep_m1_public_data.fid-3b25e662_1963ba17013_-365c,923403364,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS185,Ashmore reef lagoon South,-10.45,144.45,2023-08-16,5,RLS,30,9:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (144.4499969482422 -10.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-365b,923403364,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS185,Ashmore reef lagoon South,-10.45,144.45,2023-08-16,5,RLS,30,9:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (144.4499969482422 -10.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-365a,923403369,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS198,Ashmore NE Lagoon,-10.23,144.59,2023-08-14,5,RLS,20,13:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (144.58999633789062 -10.229999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3659,923403419,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,GBR - North,GBR59,Shark Reef,-12.87,143.82,2023-07-26,16,RLS,18,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,137.5,1,,POINT (143.82000732421875 -12.869999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3658,923403430,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Torres Strait,TS33,Sixth Reef Bommie,-10.33,143.7,2023-07-30,9.5,RLS,15,14:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (143.6999969482422 -10.329999923706055)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3657,923403465,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS4,Governers Wharf (Fingal Island),-32.74,152.19,2024-05-26,9.3,RLS,5,10:15:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,40,1,,POINT (152.19000244140625 -32.7400016784668)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3656,923403475,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS1,NE North Rock,-32.6,152.32,2024-05-24,11.2,RLS,5,9:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,40,1,,POINT (152.32000732421875 -32.599998474121094)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3655,923403704,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS128,Trimouille Island SE,-20.41,115.58,2023-10-17,3,RLS,7,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (115.58000183105469 -20.40999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3654,923403707,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS206,Ashmore Shoal North,-12.22,122.96,2023-09-17,12.9,RLS,15,15:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,62.5,1,,POINT (122.95999908447266 -12.220000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3653,923403746,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS177,Seringapatam channel north,-13.63,122.02,2023-09-18,6,RLS,28,11:30:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (122.0199966430664 -13.630000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3652,923403748,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS104,Bedout reef edge,-19.58,119.11,2023-10-01,3,RLS,5,15:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,87.5,1,,POINT (119.11000061035156 -19.579999923706055)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3651,923403738,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS121,Sailfish North 1,-20.46,116.59,2023-10-15,4,RLS,7,7:45:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (116.58999633789062 -20.459999084472656)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3650,923403753,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS137,Montebellos SE,-20.51,115.56,2023-10-20,6.5,RLS,6,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (115.55999755859375 -20.510000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-364f,923403728,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS108,Old 9 Buoy Reef,-20.21,118.53,2023-10-05,11,RLS,4,8:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus tenuis,Aipysurus tenuis,112.5,1,,POINT (118.52999877929688 -20.209999084472656)
ep_m1_public_data.fid-3b25e662_1963ba17013_-364e,923403768,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS35,Ian's Anchorage,-14.07,121.95,2023-09-20,7,RLS,18,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,150,1,,POINT (121.94999694824219 -14.069999694824219)
ep_m1_public_data.fid-3b25e662_1963ba17013_-364d,923403770,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS38,Chaetodontoides,-14.07,121.78,2023-09-21,5.5,RLS,20,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (121.77999877929688 -14.069999694824219)
ep_m1_public_data.fid-3b25e662_1963ba17013_-364c,923403771,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS108,Old 9 Buoy Reef,-20.21,118.53,2023-10-05,12,RLS,4,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus tenuis,Aipysurus tenuis,112.5,1,,POINT (118.52999877929688 -20.209999084472656)
ep_m1_public_data.fid-3b25e662_1963ba17013_-364b,923403730,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS14,NW Jabiru Shoal,-11.72,125.02,2023-09-13,18.5,RLS,30,14:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (125.0199966430664 -11.720000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-364a,923403788,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS110,Hedland 2,-20.12,118.47,2023-10-05,14,RLS,4,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus tenuis,Aipysurus tenuis,112.5,2,,POINT (118.47000122070312 -20.1200008392334)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3649,923403790,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS149,Barrow NE bommie,-20.76,115.57,2023-09-21,6,RLS,6,12:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,75,1,,POINT (115.56999969482422 -20.760000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3648,923403793,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS11,Kitan Shoal West,-10.7,126.33,2023-09-12,19,RLS,24,15:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,112.5,1,,POINT (126.33000183105469 -10.699999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3647,923403826,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS172,Scott Outside anchorage,-14.07,121.97,2023-09-20,5,RLS,25,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (121.97000122070312 -14.069999694824219)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3646,923403817,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS148,Barrow Island East,-20.78,115.53,2023-10-21,6,RLS,8,9:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (115.52999877929688 -20.780000686645508)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3645,923403834,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ningaloo Reef - North,NMP35,Muiron Flats,-21.66,114.34,2023-10-24,10,RLS,12,8:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (114.33999633789062 -21.65999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3644,923403871,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS28,Consolation Bommie,-14.13,121.94,2023-09-21,7,RLS,10,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (121.94000244140625 -14.130000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3643,923403862,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS189,Cartier Garden,-12.53,123.57,2023-09-14,8,RLS,20,9:30:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (123.56999969482422 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3642,923403856,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS207,Seringapatam Lagoon Bommie,-20.27,115.39,2023-09-18,6.8,RLS,5,12:15:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (115.38999938964844 -20.270000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3641,923403882,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS128,Trimouille Island SE,-20.41,115.58,2023-10-17,5.5,RLS,7,9:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (115.58000183105469 -20.40999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3640,923403882,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,NWS128,Trimouille Island SE,-20.41,115.58,2023-10-17,5.5,RLS,7,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,112.5,1,,POINT (115.58000183105469 -20.40999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-363f,923403888,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS176,Shackle Reef,-13.62,122.01,2023-09-18,9,RLS,25,14:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (122.01000213623047 -13.619999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-363e,923403899,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS28,Consolation Bommie,-14.13,121.94,2023-09-21,4.5,RLS,10,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus duboisii,Aipysurus duboisii,75,1,,POINT (121.94000244140625 -14.130000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-363d,923402927,Australia,Queensland,Tweed-Moreton,Temperate Australasia,Moreton,MBMP1,Flat Rock,-27.39,153.55,2024-06-15,15,RLS,14,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (153.5500030517578 -27.389999389648438)
ep_m1_public_data.fid-3b25e662_1963ba17013_-363c,923402927,Australia,Queensland,Tweed-Moreton,Temperate Australasia,Moreton,MBMP1,Flat Rock,-27.39,153.55,2024-06-15,15,RLS,14,8:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,50,1,,POINT (153.5500030517578 -27.389999389648438)
ep_m1_public_data.fid-3b25e662_1963ba17013_-363b,923402920,Australia,Queensland,Tweed-Moreton,Temperate Australasia,Moreton,MBMP11,Shark Gutters,-27.39,153.55,2024-06-16,12,RLS,15,7:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (153.5500030517578 -27.389999389648438)
ep_m1_public_data.fid-3b25e662_1963ba17013_-363a,923402926,Australia,Queensland,Tweed-Moreton,Temperate Australasia,Moreton,MBMP11,Shark Gutters,-27.39,153.55,2024-06-16,8,RLS,10,7:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (153.5500030517578 -27.389999389648438)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3639,923403905,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS189,Cartier Garden,-12.53,123.57,2023-09-14,5,RLS,21,9:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (123.56999969482422 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3638,923403905,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS189,Cartier Garden,-12.53,123.57,2023-09-14,5,RLS,21,9:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (123.56999969482422 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3637,923404338,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR286,Hole in Wall,-23.43,151.92,2024-10-12,6.5,RLS,13,12:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (151.9199981689453 -23.43000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3636,923404351,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS8,Carola Cay,-19.1,152.39,2024-12-13,4.5,RLS,50,9:15:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (152.38999938964844 -19.100000381469727)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3635,923404348,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS233,Marion Central bommie,-19.18,152.27,2024-12-13,6,RLS,30,13:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (152.27000427246094 -19.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3634,923404348,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS233,Marion Central bommie,-19.18,152.27,2024-12-13,6,RLS,30,13:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (152.27000427246094 -19.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3633,923404358,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS233,Marion Central bommie,-19.18,152.27,2024-12-13,16,RLS,30,13:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (152.27000427246094 -19.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3632,923404358,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS233,Marion Central bommie,-19.18,152.27,2024-12-13,16,RLS,30,13:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (152.27000427246094 -19.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3631,923404341,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR290,Heron Bombie,-23.44,151.9,2024-10-14,6,RLS,14,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (151.89999389648438 -23.440000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3630,923404369,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS49,Saumarez olive seasnake,-21.9,153.54,2024-12-07,9,RLS,41,9:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (153.5399932861328 -21.899999618530273)
ep_m1_public_data.fid-3b25e662_1963ba17013_-362f,923404380,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS5,Paget Cay South East,-19.25,152.35,2024-12-12,4.5,RLS,30,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus duboisii,Aipysurus duboisii,100,1,,POINT (152.35000610351562 -19.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-362e,923404383,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS50,Saumarez SW,-21.92,153.58,2024-12-08,7,RLS,50,6:45:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (153.5800018310547 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-362d,923404386,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS74,Frederick Lighthouse,-20.94,154.4,2024-12-10,7,RLS,50,6:15:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (154.39999389648438 -20.940000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-362c,923404381,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS51,Saumarez stripe seasnake,-21.92,153.59,2024-12-08,6.5,RLS,35,6:30:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (153.58999633789062 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-362b,923404390,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS7,Weather Station Inner Reef,-19.13,152.39,2024-12-13,4.5,RLS,50,7:45:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (152.38999938964844 -19.1299991607666)
ep_m1_public_data.fid-3b25e662_1963ba17013_-362a,923404393,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS51,Saumarez stripe seasnake,-21.92,153.59,2024-12-08,5,RLS,35,6:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (153.58999633789062 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3629,923404401,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS7,Weather Station Inner Reef,-19.13,152.39,2024-12-13,5,RLS,30,7:45:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (152.38999938964844 -19.1299991607666)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3628,923404409,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS63,Frederick Passage,-21,154.39,2024-12-09,7,RLS,50,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (154.38999938964844 -21)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3627,923404409,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS63,Frederick Passage,-21,154.39,2024-12-09,7,RLS,50,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (154.38999938964844 -21)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3626,923404409,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS63,Frederick Passage,-21,154.39,2024-12-09,7,RLS,50,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (154.38999938964844 -21)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3625,923404398,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS3,Brodie Cay SE,-19.28,152.22,2024-12-11,7,RLS,35,13:30:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (152.22000122070312 -19.280000686645508)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3624,923404424,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS48,Saumarez SW reef cay,-21.9,153.54,2024-12-07,11,RLS,35,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (153.5399932861328 -21.899999618530273)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3623,923404421,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS49,Saumarez olive seasnake,-21.9,153.54,2024-12-07,5,RLS,39,9:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (153.5399932861328 -21.899999618530273)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3622,923404427,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,QLD inshore - South,GBR146,Alcyonaria Point,-20.06,148.92,2024-11-29,4,RLS,7,8:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (148.9199981689453 -20.059999465942383)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3621,923404433,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS65,Fredrick central reef,-21.01,154.39,2024-12-09,5,RLS,30,9:45:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Acalyptophis peronii,Acalyptophis peronii,75,1,,POINT (154.38999938964844 -21.010000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3620,923404730,Australia,Other Territories,Lord Howe and Norfolk Islands,Central Indo-Pacific,Norfolk Island,NI6,Anson Bay,-29.01,167.92,2025-01-29,8,RLS,18,13:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (167.9199981689453 -29.010000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-361f,923404435,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Keppels,GBR256,Shelving,-23.19,150.93,2024-12-03,3.3,RLS,6,7:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,125,1,,POINT (150.92999267578125 -23.190000534057617)
